Use,old_calval,SourceEntity,lab,UniqueID_v2,lat,long,siteid,waterbody_name,Year,Month,CollDate,daynum,CollMeth,Freq,SameYr_SameDay2,SameYr_DiftDay2,MultipleYrs,Unit_OBSPRED_final,MWMT_TolAnal,MWMT_source,MWMT_93_11,MWMT_Annual,Aug_93_11,NORWEST_Unit,Ecoregion_name,eco3,L4_eco_code,L4_eco_name,slope_nhd,wsarea_km2,elev_m,ElevWs,ICI,IWI,PctUrbCat,PctUrbWs,PctAgCat,PctAgWs,PctForCat,PctForWs,RdDensCat,RdDensWs,Tmean8110Cat,Tmean8110Ws,Precip8110Cat,Precip8110Ws
Y,CAL,WA_ECY,Rhithron,SampWA_5168_1,46.384732,-122.401955,WAECY_0151,GREEN RIVER TRIBUTARY,2010,7,7/31/2010 0:00,212,random transect,single,,,,ORCoast_224701,14.85,annual,15.2,14.85,11.55,ORCoast,Cascades,CA,4a,Western Cascades Lowlands and Valleys,6.353807,4.7304,605.0741457,605.0741457,0.807691431,0.807691431,0.057077626,0.057077626,0,0,65.4870624,65.4870624,2.642830157,2.642830157,8.994558355,8.994558355,2149.567665,2149.567665
Y,CAL,WA_ECY,Rhithron,SampWA_5170_1,46.904541,-123.261662,WAECY_0267,GIBSON CREEK,2010,8,8/28/2010 0:00,240,random transect,single,,,,WACoast_106750,19.86,annual,19.81,19.86,15.56,WACoast,Coast Range,CR,1f,Willapa Hills,1.252324,16.3296,124.8400739,282.6447591,0.825462128,0.853396902,0,0,0,0,68.70179949,62.7590388,0.603582278,0.899863718,10.52487875,10.05612922,1867.585835,2217.999377
Y,VAL,WA_ECY,Rhithron,SampWA_5171_1,48.379445,-122.306605,WAECY_0616,CARPENTER CREEK,2009,8,8/20/2009 0:00,232,random transect,single,,,,WACoast_129301,20.2,annual,19.11,20.2,15.33,WACoast,Puget Lowland,PL,2e,Eastern Puget Uplands,0.218016,16.497,58.56550055,152.6197867,0.326118566,0.544360766,17.09211987,9.656301146,24.68368479,6.082924168,40.08879023,62.85870158,2.49186533,2.096747481,10.21812886,9.705836561,1005.834041,1159.053052
Y,CAL,WA_ECY,Rhithron,SampWA_5172_1,48.379443,-122.306605,WAECY_0615,CARPENTER CREEK TRIBUTARY,2015,8,8/27/2015 0:00,239,random transect,single,,,,WACoast_129301,19.93,annual,19.11,19.93,15.33,WACoast,Puget Lowland,PL,2e,Eastern Puget Uplands,0.218016,16.497,58.56550055,152.6197867,0.326118566,0.544360766,17.09211987,9.656301146,24.68368479,6.082924168,40.08879023,62.85870158,2.49186533,2.096747481,10.21812886,9.705836561,1005.834041,1159.053052
Y,NOT_CALVAL,WA_ECY,Rhithron,SampWA_5173_1,47.957892,-117.101813,WAECY_0534,BLANCHARD CREEK TRIBUTARY,2010,9,9/21/2010 0:00,264,random transect,multi,,,WAECY_0534,SpoKoot_56591,13.98974583,1993-2011,13.98974583,,10.82919914,SpoKoot,Northern Rockies,NR,15w,Western Selkirk Maritime Forest,13.766301,3.0195,1230.283678,1230.283678,0.83996001,0.83996001,0,0,0,0,99.76154993,99.76154993,2.184846754,2.184846754,6.528178112,6.528178112,1009.509862,1009.509862
Y,NOT_CALVAL,WA_ECY,Rhithron,SampWA_5174_1,47.957892,-117.101813,WAECY_0534,BLANCHARD CREEK TRIBUTARY,2019,7,7/9/2019 0:00,190,random transect,multi,,WAECY_0534__2019,WAECY_0534,SpoKoot_56591,13.98974583,1993-2011,13.98974583,,10.82919914,SpoKoot,Northern Rockies,NR,15w,Western Selkirk Maritime Forest,13.766301,3.0195,1230.283678,1230.283678,0.83996001,0.83996001,0,0,0,0,99.76154993,99.76154993,2.184846754,2.184846754,6.528178112,6.528178112,1009.509862,1009.509862
Y,CAL,WA_ECY,Rhithron,SampWA_5175_1,47.957892,-117.101813,WAECY_0534,BLANCHARD CREEK TRIBUTARY,2019,8,8/5/2019 0:00,217,random transect,multi,,WAECY_0534__2019,WAECY_0534,SpoKoot_56591,13.98974583,1993-2011,13.98974583,,10.82919914,SpoKoot,Northern Rockies,NR,15w,Western Selkirk Maritime Forest,13.766301,3.0195,1230.283678,1230.283678,0.83996001,0.83996001,0,0,0,0,99.76154993,99.76154993,2.184846754,2.184846754,6.528178112,6.528178112,1009.509862,1009.509862
Y,NOT_CALVAL,WA_ECY,Rhithron,SampWA_5176_1,46.22134659,-117.821803,WAECY_0095,JIM CREEK,2011,7,7/16/2011 0:00,197,random transect,multi,,WAECY_0095__2011,WAECY_0095,MidCol_239083,15.76,annual,17.25,15.76,12.77,MidCol,Blue Mountains,BM,11c,Maritime-Influenced Zone,7.055651,10.6605,1078.956386,1183.449898,0.835650166,0.878172236,0,0.354579992,0,0,60.54504779,68.9911355,0.76982222,1.112157223,7.946030036,7.65013298,1051.33984,1095.42063
Y,CAL,WA_ECY,Rhithron,SampWA_5177_1,46.22134659,-117.821803,WAECY_0095,JIM CREEK,2011,9,9/1/2011 0:00,244,random transect,multi,,WAECY_0095__2011,WAECY_0095,MidCol_239083,15.76,annual,17.25,15.76,12.77,MidCol,Blue Mountains,BM,11c,Maritime-Influenced Zone,7.055651,10.6605,1078.956386,1183.449898,0.835650166,0.878172236,0,0.354579992,0,0,60.54504779,68.9911355,0.76982222,1.112157223,7.946030036,7.65013298,1051.33984,1095.42063
Y,NOT_CALVAL,WA_ECY,Rhithron,SampWA_5178_1,46.22134659,-117.821803,WAECY_0095,JIM CREEK,2016,9,9/20/2016 0:00,264,random transect,multi,,,WAECY_0095,MidCol_239083,17.25,1993-2011,17.25,,12.77,MidCol,Blue Mountains,BM,11c,Maritime-Influenced Zone,7.055651,10.6605,1078.956386,1183.449898,0.835650166,0.878172236,0,0.354579992,0,0,60.54504779,68.9911355,0.76982222,1.112157223,7.946030036,7.65013298,1051.33984,1095.42063
Y,CAL,WA_ECY,Rhithron,SampWA_5179_1,48.528191,-122.27893,WAECY_0650,WILLARD CREEK,2009,8,8/6/2009 0:00,218,random transect,single,,,,WACoast_131075,23.6,annual,22.51,23.6,16.56,WACoast,Puget Lowland,PL,2b,Eastern Puget Riverine Lowlands,0.80786,10.0305,52.51561063,52.84259668,0.377837725,0.377299055,22.23545579,21.83041723,11.35135135,11.65545087,28.86852955,28.91879767,4.185057417,4.165438382,10.38397179,10.38171273,1178.396216,1178.73972
Y,CAL,WA_ECY,Rhithron,SampWA_5180_1,48.77562776,-119.7053255,WAECY_0709,REDMAN CREEK,2012,8,8/7/2012 0:00,220,random transect,single,,,,UpColYak_147677,10.63,annual,12.56,10.63,9.85,UpColYak,North Cascades,NC,77e,Okanogan Pine/Fir Hills,15.521663,1.7559,1253.433562,1253.433562,0.901994036,0.901994036,2.460276781,2.460276781,0,0,90.46642747,90.46642747,1.162178934,1.162178934,5.955185633,5.955185633,515.1462729,515.1462729
Y,CAL,WA_ECY,Rhithron,SampWA_5181_1,47.219225,-122.322624,WAECY_0343,Wapato Creek,2015,7,7/24/2015 0:00,205,random transect,single,,,,WACoast_110559,19.84,annual,19.02,19.84,14.75,WACoast,Puget Lowland,PL,2b,Eastern Puget Riverine Lowlands,0.092582,15.1776,11.32559694,62.10820624,0.333733114,0.407799085,66.96832579,56.22035104,18.43021232,9.054791271,3.58510268,6.80740038,6.554897439,6.235812398,11.56549312,11.1938376,1003.836527,1034.773859
Y,CAL,WA_ECY,Rhithron,SampWA_5185_1,47.619722,-124.353291,WAECY_0455,KALALOCH CREEK,2010,8,8/30/2010 0:00,242,random transect,multi,,,WAECY_0455,WACoast_119746,15.25,annual,15.19,15.25,13.22,WACoast,Coast Range,CR,1b,Coastal Uplands,0.373822,25.8561,76.99397558,163.8442309,0.816065204,0.886222407,0,0.017404017,0,0,85.78228477,84.47909778,2.30667157,2.03936426,10.02853741,9.696138002,2797.048767,3016.676982
Y,NOT_CALVAL,WA_ECY,Rhithron,SampWA_5186_1,47.619722,-124.353291,WAECY_0455,KALALOCH CREEK,2014,8,8/13/2014 0:00,225,random transect,multi,,,WAECY_0455,WACoast_119746,15.83,annual,15.19,15.83,13.22,WACoast,Coast Range,CR,1b,Coastal Uplands,0.373822,25.8561,76.99397558,163.8442309,0.816065204,0.886222407,0,0.017404017,0,0,85.78228477,84.47909778,2.30667157,2.03936426,10.02853741,9.696138002,2797.048767,3016.676982
Y,NOT_CALVAL,WA_ECY,Rhithron,SampWA_5193_1,48.505386,-117.650449,WAECY_0640,PROSPECT CREEK,2010,9,9/14/2010 0:00,257,random transect,multi,,,WAECY_0640,UpColYak_140428,15.5,annual,15.35,15.5,11.44,UpColYak,Northern Rockies,NR,15r,Okanogan-Colville Xeric Valleys and Foothills,7.15201,5.8419,986.1759159,986.1759159,0.84104228,0.84104228,0,0,0,0,97.16530581,97.16530581,0.162460994,0.162460994,5.985199466,5.985199466,707.5634348,707.5634348
Y,CAL,WA_ECY,Rhithron,SampWA_5194_1,48.505386,-117.650449,WAECY_0640,PROSPECT CREEK,2019,7,7/9/2019 0:00,190,random transect,multi,,,WAECY_0640,UpColYak_140428,15.35,1993-2011,15.35,,11.44,UpColYak,Northern Rockies,NR,15r,Okanogan-Colville Xeric Valleys and Foothills,7.15201,5.8419,986.1759159,986.1759159,0.84104228,0.84104228,0,0,0,0,97.16530581,97.16530581,0.162460994,0.162460994,5.985199466,5.985199466,707.5634348,707.5634348
Y,CAL,WA_ECY,Rhithron,SampWA_5195_1,46.657738,-122.434643,WAECY_0223,WINNIE CREEK TRIBUTARY,2014,8,8/16/2014 0:00,228,random transect,single,,,,ORCoast_226901,16.25,annual,15.69,16.25,11.71,ORCoast,Cascades,CA,4a,Western Cascades Lowlands and Valleys,10.042433,9.0027,797.7941151,878.4313116,0.911049492,0.887271254,0.594671741,3.149055283,0,0,77.25975262,63.49095271,1.174419304,2.249978496,8.222574197,7.861018868,2553.972775,2647.416447
Y,CAL,WA_ECY,Rhithron,SampWA_5196_1,47.429827,-117.264024,WAECY_0405,HANGMAN CREEK,2010,9,9/1/2010 0:00,244,random transect,single,,,,SpoKoot_123830,25.32725615,1993-2011,25.32725615,,19.49,SpoKoot,Columbia Plateau,CP,10h,Palouse Hills,0.908487,765.2115,724.1126582,853.8027809,0.281666013,0.292824789,0,0.591013073,67.70475723,58.5158221,27.90583619,25.08435903,0.534556543,1.643214466,8.415709217,7.833011544,477.0117531,625.5689157
Y,NOT_CALVAL,WA_ECY,Rhithron,SampWA_5199_1,46.08534082,-117.2990996,WAECY_0066,ALLEN GULCH CREEK,2011,7,7/21/2011 0:00,202,random transect,multi,,,WAECY_0066,MidCol_108691,15.35,annual,16.85,15.35,13.52,MidCol,Blue Mountains,BM,11f,Canyons and Dissected Highlands,10.824817,4.5324,815.8238356,1168.431638,0.866637404,0.849325127,0,0.198570294,0,0.119142176,84.93150685,47.37887212,0.096431419,0.675174271,8.919370547,7.646246758,436.4954031,536.9945528
Y,CAL,WA_ECY,Rhithron,SampWA_5200_1,46.08534082,-117.2990996,WAECY_0066,ALLEN GULCH CREEK,2016,9,9/3/2016 0:00,247,random transect,multi,,,WAECY_0066,MidCol_108691,16.85,1993-2011,16.85,,13.52,MidCol,Blue Mountains,BM,11f,Canyons and Dissected Highlands,10.824817,4.5324,815.8238356,1168.431638,0.866637404,0.849325127,0,0.198570294,0,0.119142176,84.93150685,47.37887212,0.096431419,0.675174271,8.919370547,7.646246758,436.4954031,536.9945528
Y,NOT_CALVAL,WA_ECY,Rhithron,SampWA_5202_1,47.093829,-121.841855,WAECY_0306,CANYON CREEK,2009,9,9/27/2009 0:00,270,random transect,multi,,,WAECY_0306,WACoast_108149,13.77,annual,12.67,13.77,9.43,WACoast,Cascades,CA,4b,Western Cascades Montane Highlands,4.766581,6.9237,1135.135438,1249.325541,0.736582888,0.839741273,0,0.571948525,0,0,53.4904402,65.00714936,2.298336771,1.132796437,6.040234612,5.628369677,2268.944346,2328.814728
Y,CAL,WA_ECY,Rhithron,SampWA_5203_1,47.093829,-121.841855,WAECY_0306,CANYON CREEK,2013,7,7/21/2013 0:00,202,random transect,multi,,,WAECY_0306,WACoast_108149,13.24,annual,12.67,13.24,9.43,WACoast,Cascades,CA,4b,Western Cascades Montane Highlands,4.766581,6.9237,1135.135438,1249.325541,0.736582888,0.839741273,0,0.571948525,0,0,53.4904402,65.00714936,2.298336771,1.132796437,6.040234612,5.628369677,2268.944346,2328.814728
Y,NOT_CALVAL,WA_ECY,Rhithron,SampWA_5204_1,46.563801,-121.699782,WAECY_0203,SMITH CREEK,2010,7,7/28/2010 0:00,209,random transect,multi,,WAECY_0203__2010,WAECY_0203,ORCoast_225674,13.72,annual,14.07,13.72,11.34,ORCoast,Cascades,CA,4a,Western Cascades Lowlands and Valleys,7.232429,41.8986,831.8891298,1171.217741,0.827588964,0.881186948,0.39750752,1.230828715,0.193382037,0.038664776,93.57541899,83.266744,0.704281092,0.890540913,7.639613397,6.095922164,1727.874516,1774.72268
Y,NOT_CALVAL,WA_ECY,Rhithron,SampWA_5205_1,46.563801,-121.699782,WAECY_0203,SMITH CREEK,2010,9,9/14/2010 0:00,257,random transect,multi,,WAECY_0203__2010,WAECY_0203,ORCoast_225674,13.72,annual,14.07,13.72,11.34,ORCoast,Cascades,CA,4a,Western Cascades Lowlands and Valleys,7.232429,41.8986,831.8891298,1171.217741,0.827588964,0.881186948,0.39750752,1.230828715,0.193382037,0.038664776,93.57541899,83.266744,0.704281092,0.890540913,7.639613397,6.095922164,1727.874516,1774.72268
Y,NOT_CALVAL,WA_ECY,Rhithron,SampWA_5206_1,46.563801,-121.699782,WAECY_0203,SMITH CREEK,2014,7,7/14/2014 0:00,195,random transect,multi,,WAECY_0203__2014,WAECY_0203,ORCoast_225674,14.63,annual,14.07,14.63,11.34,ORCoast,Cascades,CA,4a,Western Cascades Lowlands and Valleys,7.232429,41.8986,831.8891298,1171.217741,0.827588964,0.881186948,0.39750752,1.230828715,0.193382037,0.038664776,93.57541899,83.266744,0.704281092,0.890540913,7.639613397,6.095922164,1727.874516,1774.72268
Y,CAL,WA_ECY,Rhithron,SampWA_5207_1,46.563801,-121.699782,WAECY_0203,SMITH CREEK,2014,8,8/15/2014 0:00,227,random transect,multi,,WAECY_0203__2014,WAECY_0203,ORCoast_225674,14.63,annual,14.07,14.63,11.34,ORCoast,Cascades,CA,4a,Western Cascades Lowlands and Valleys,7.232429,41.8986,831.8891298,1171.217741,0.827588964,0.881186948,0.39750752,1.230828715,0.193382037,0.038664776,93.57541899,83.266744,0.704281092,0.890540913,7.639613397,6.095922164,1727.874516,1774.72268
Y,CAL,WA_ECY,Rhithron,SampWA_5208_1,48.050203,-124.579472,WAECY_0554,SIWASH CREEK,2010,7,7/31/2010 0:00,212,random transect,single,,,,WACoast_127081,16.57,annual,16.52,16.57,13.84,WACoast,Coast Range,CR,1b,Coastal Uplands,1.426386,6.6546,95.72851231,95.72851231,0.80109016,0.80109016,0,0,0,0,92.62915878,92.62915878,2.260151047,2.260151047,9.616430973,9.616430973,2696.027096,2696.027096
Y,VAL,WA_ECY,Rhithron,SampWA_5210_1,47.564284,-121.853897,WAECY_0444,MUD CREEK,2013,8,8/11/2013 0:00,223,random transect,single,,,,WACoast_115266,18.43,annual,17.87,18.43,13.88,WACoast,Puget Lowland,PL,2e,Eastern Puget Uplands,6.396902,1.908,146.2484292,146.2484292,0.698604733,0.698604733,9.386792453,9.386792453,1.320754717,1.320754717,58.20754717,58.20754717,5.401020805,5.401020805,10.55878031,10.55878031,1541.074045,1541.074045
Y,CAL,WA_ECY,Rhithron,SampWA_5211_1,47.564723,-121.853445,WAECY_0445,MUD CREEK,2015,9,9/22/2015 0:00,265,random transect,single,,,,WACoast_115266,18.7,annual,17.87,18.7,13.88,WACoast,Puget Lowland,PL,2e,Eastern Puget Uplands,6.396902,1.908,146.2484292,146.2484292,0.698604733,0.698604733,9.386792453,9.386792453,1.320754717,1.320754717,58.20754717,58.20754717,5.401020805,5.401020805,10.55878031,10.55878031,1541.074045,1541.074045
Y,NOT_CALVAL,WA_ECY,Rhithron,SampWA_5212_1,46.924389,-122.157444,WAECY_0270,TWENTYFIVE MILE CREEK,2009,8,8/25/2009 0:00,237,random transect,multi,,,WAECY_0270,WACoast_105554,16.85,annual,15.76,16.85,11.94,WACoast,Cascades,CA,4a,Western Cascades Lowlands and Valleys,4.292416,7.7769,637.8846997,637.8846997,0.887028701,0.887028701,1.897928481,1.897928481,0,0,51.97315126,51.97315126,1.648421901,1.648421901,8.763154589,8.763154589,1669.623258,1669.623258
Y,CAL,WA_ECY,Rhithron,SampWA_5213_1,46.924389,-122.157444,WAECY_0270,TWENTYFIVE MILE CREEK,2013,7,7/11/2013 0:00,192,random transect,multi,,,WAECY_0270,WACoast_105554,16.33,annual,15.76,16.33,11.94,WACoast,Cascades,CA,4a,Western Cascades Lowlands and Valleys,4.292416,7.7769,637.8846997,637.8846997,0.887028701,0.887028701,1.897928481,1.897928481,0,0,51.97315126,51.97315126,1.648421901,1.648421901,8.763154589,8.763154589,1669.623258,1669.623258
Y,NOT_CALVAL,WA_ECY,Rhithron,SampWA_5222_1,46.747492,-123.316573,WAECY_0239,GARRARD CREEK-SOUTH FORK,2010,8,8/19/2010 0:00,231,random transect,multi,,,WAECY_0239,WACoast_104203,18.59,annual,18.53,18.59,14.4,WACoast,Coast Range,CR,1d,Volcanics,7.749587,5.6889,392.8242003,392.8242003,0.847248645,0.847248645,0.174023098,0.174023098,0,0,61.61999684,61.61999684,0.783663437,0.783663437,9.994490712,9.994490712,1777.894818,1777.894818
Y,CAL,WA_ECY,Rhithron,SampWA_5223_1,46.747492,-123.316573,WAECY_0239,GARRARD CREEK-SOUTH FORK,2014,7,7/25/2014 0:00,206,random transect,multi,,,WAECY_0239,WACoast_104203,19.17,annual,18.53,19.17,14.4,WACoast,Coast Range,CR,1d,Volcanics,7.749587,5.6889,392.8242003,392.8242003,0.847248645,0.847248645,0.174023098,0.174023098,0,0,61.61999684,61.61999684,0.783663437,0.783663437,9.994490712,9.994490712,1777.894818,1777.894818
Y,CAL,WA_ECY,Rhithron,SampWA_5230_1,48.541156,-122.267931,WAECY_0652,THOMAS CREEK,2015,9,9/23/2015 0:00,266,random transect,single,,,,WACoast_131272,19.33,annual,18.51,19.33,13.93,WACoast,Puget Lowland,PL,2b,Eastern Puget Riverine Lowlands,1.74757,7.6473,89.16558903,89.16558903,0.743364557,0.743364557,5.684359186,5.684359186,1.541720607,1.541720607,54.70165941,54.70165941,2.191885285,2.191885285,10.16115326,10.16115326,1215.004897,1215.004897
Y,CAL,WA_ECY,Rhithron,SampWA_5233_1,47.211482,-123.616148,WAECY_0340,SCHAFER CREEK,2010,8,8/29/2010 0:00,241,random transect,multi,,,WAECY_0340,WACoast_111893,16.32,annual,16.27,16.32,13.17,WACoast,Coast Range,CR,1e,Outwash,0.248847,32.2767,135.8516445,190.444414,0.894404232,0.824836737,2.031438936,1.01E+00,0,0,44.11124547,43.44031453,1.806426174,1.262777318,9.679430503,9.601940077,2717.348039,3092.544066
Y,NOT_CALVAL,WA_ECY,Rhithron,SampWA_5234_1,47.211482,-123.616148,WAECY_0340,SCHAFER CREEK,2014,7,7/22/2014 0:00,203,random transect,multi,,,WAECY_0340,WACoast_111893,16.91,annual,16.27,16.91,13.17,WACoast,Coast Range,CR,1e,Outwash,0.248847,32.2767,135.8516445,190.444414,0.894404232,0.824836737,2.031438936,1.006608482,0,0,44.11124547,43.44031453,1.806426174,1.262777318,9.679430503,9.601940077,2717.348039,3092.544066
Y,CAL,WA_ECY,Rhithron,SampWA_5236_1,46.850753,-122.447837,WAECY_0258,POWELL CREEK,2013,7,7/1/2013 0:00,182,random transect,single,,,,WACoast_104739,19.77,annual,19.21,19.77,14.57,WACoast,Puget Lowland,PL,2g,Southern Puget Prairies,0.924242,16.2477,143.1345714,228.3651205,0.881004951,0.773345774,0,1.057995901,0,0.238187559,77.38095238,53.44264111,2.267094102,2.624608806,10.71795164,10.58384851,1006.241162,1013.058874
Y,CAL,WA_ECY,Rhithron,SampWA_5238_1,47.29599169,-120.8528751,WAECY_0377,MIDDLE CREEK,2011,8,8/2/2011 0:00,214,random transect,multi,,,WAECY_0377,UpColYak_118980,15.88,annual,17.71,15.88,12.65,UpColYak,North Cascades,NC,77h,Chiwaukum Hills and Lowlands,3.956448,13.0509,879.0587813,1170.004233,0.874196767,0.885405379,1.539448364,0.475829253,0,0,59.68569596,73.52596373,1.22572295,1.608771457,6.679007912,5.893498264,940.3018302,998.1316638
Y,NOT_CALVAL,WA_ECY,Rhithron,SampWA_5239_1,47.29599169,-120.8528751,WAECY_0377,MIDDLE CREEK,2015,8,8/12/2015 0:00,224,random transect,multi,,,WAECY_0377,UpColYak_118980,18.75,annual,17.71,18.75,12.65,UpColYak,North Cascades,NC,77h,Chiwaukum Hills and Lowlands,3.96E+00,13.0509,879.0587813,1170.004233,0.874196767,0.885405379,1.539448364,0.475829253,0,0,59.68569596,73.52596373,1.22572295,1.608771457,6.679007912,5.893498264,940.3018302,998.1316638
Y,CAL,WA_ECY,Rhithron,SampWA_5240_1,46.955476,-123.408156,WAECY_0275,CHEHALIS RIVER TRIBUTARY,2010,9,9/1/2010 0:00,244,random transect,single,,,,WACoast_107858,18.65,annual,18.6,18.65,14.93,WACoast,Coast Range,CR,1f,Willapa Hills,1.873951,3.8655,81.07211176,81.07211176,0.832624874,0.832624874,1.443538999,1.443538999,0.768335274,0.768335274,60.65192084,60.65192084,1.265733278,1.265733278,10.67016175,10.67016175,1890.94201,1890.94201
Y,CAL,WA_ECY,Rhithron,SampWA_5241_1,46.460223,-123.633232,WAECY_0174,NASELLE RIVER TRIBUTARY,2014,8,8/22/2014 0:00,234,random transect,single,,,,WACoast_100829,19.97,annual,19.33,19.97,14.5,WACoast,Coast Range,CR,1f,Willapa Hills,4.309935,1.197,247.3395188,247.3395188,0.823864588,0.823864588,0,0,0,0,24.5112782,24.5112782,0.719868425,0.719868425,10.02234335,10.02234335,2785.117377,2785.117377
Y,NOT_CALVAL,WA_ECY,Rhithron,SampWA_5243_1,47.628771,-122.791571,WAECY_0457,BIG BEEF CREEK 4.3 KM FROM MOUTH,2009,8,8/19/2009 0:00,231,random transect,multi,,,WAECY_0457,WACoast_117156,19.16,annual,18.07,19.16,13.76,WACoast,Puget Lowland,PL,2f,Central Puget Lowland,1.106009,34.9353,107.1182598,148.5340526,0.909251108,0.797634386,2.205292702,6.244686606,0,0,82.18390805,71.99938171,1.565447597,2.225750136,10.50659699,10.14439427,1273.050944,1440.154179
Y,CAL,WA_ECY,Rhithron,SampWA_5244_1,47.628771,-122.791571,WAECY_0457,BIG BEEF CREEK 4.3 KM FROM MOUTH,2013,8,8/29/2013 0:00,241,random transect,multi,,,WAECY_0457,WACoast_117156,18.64,annual,18.07,18.64,13.76,WACoast,Puget Lowland,PL,2f,Central Puget Lowland,1.106009,34.9353,107.1182598,148.5340526,0.909251108,0.797634386,2.205292702,6.244686606,0,0,82.18390805,71.99938171,1.565447597,2.225750136,10.50659699,10.14439427,1273.050944,1440.154179
Y,NOT_CALVAL,WA_ECY,Rhithron,SampWA_5248_1,47.278099,-123.522859,WAECY_0369,CANYON RIVER,2010,8,8/27/2010 0:00,239,random transect,multi,,,WAECY_0369,WACoast_112679,16.07,annual,16.01,16.07,12.74,WACoast,Coast Range,CR,1e,Outwash,0.553484,58.8303,187.2154398,407.8575644,0.849836817,0.888642737,0.046561438,0.668533052,0,0,49.04316245,66.28115104,0.723030059,1.659855841,9.807452238,9.442611645,2931.549535,4200.003148
Y,CAL,WA_ECY,Rhithron,SampWA_5249_1,47.278099,-123.522859,WAECY_0369,CANYON RIVER,2014,7,7/26/2014 0:00,207,random transect,multi,,,WAECY_0369,WACoast_112679,16.65,annual,16.01,16.65,12.74,WACoast,Coast Range,CR,1e,Outwash,0.553484,58.8303,187.2154398,407.8575644,0.849836817,0.888642737,0.046561438,0.668533052,0,0,49.04316245,66.28115104,0.723030059,1.659855841,9.807452238,9.442611645,2931.549535,4200.003148
Y,NOT_CALVAL,WA_ECY,Rhithron,SampWA_5250_1,46.831628,-122.542991,WAECY_0253,DESCHUTES RIVER AT COUGER MTN TRAIL,2009,8,8/18/2009 0:00,230,random transect,multi,,WAECY_0253__2009,,WACoast_104404,19.21,annual,18.11,19.21,14.1,WACoast,Puget Lowland,PL,2g,Southern Puget Prairies,0.285768,165.9771,166.1629233,520.8806318,0.450993214,0.74201864,2.515614157,0.965193391,13.89659958,0.434337026,50.50312283,54.40925284,3.486039972,2.498203387,10.59615156,9.38026301,1086.832966,1471.369283
Y,CAL,WA_ECY,Rhithron,SampWA_5251_1,46.831628,-122.542991,WAECY_0253,DESCHUTES RIVER AT COUGER MTN TRAIL,2009,9,9/10/2009 0:00,253,random transect,multi,,WAECY_0253__2009,,WACoast_104404,19.21,annual,18.11,19.21,14.1,WACoast,Puget Lowland,PL,2g,Southern Puget Prairies,0.285768,165.9771,166.1629233,520.8806318,0.450993214,0.74201864,2.515614157,0.965193391,13.89659958,0.434337026,50.50312283,54.40925284,3.486039972,2.498203387,10.59615156,9.38026301,1086.832966,1471.369283
Y,VAL,WA_ECY,Rhithron,SampWA_5252_1,46.831628,-122.54299,WAECY_0254,DESCHUTES RIVER,2015,8,8/20/2015 0:00,232,random transect,single,,,,WACoast_104404,18.94,annual,18.11,18.94,14.1,WACoast,Puget Lowland,PL,2g,Southern Puget Prairies,0.285768,165.9771,166.1629233,520.8806318,0.450993214,0.74201864,2.515614157,0.965193391,13.89659958,0.434337026,50.50312283,54.40925284,3.486039972,2.498203387,10.59615156,9.38026301,1086.832966,1471.369283
Y,VAL,WA_ECY,Rhithron,SampWA_5257_1,47.508186,-122.644584,WAECY_0423,BLACK JACK CREEK,2009,9,9/2/2009 0:00,245,random transect,single,,,,WACoast_114574,16.62,annual,15.53,16.62,12.64,WACoast,Puget Lowland,PL,2f,Central Puget Lowland,0.66387,33.3315,86.03890545,96.63064291,0.629399154,0.646269148,27.25105368,20.21871203,1.400655626,1.387876333,37.34514028,46.42095315,4.538954773,3.721937709,10.72234435,10.61000708,1314.954926,1314.79785
Y,CAL,WA_ECY,Rhithron,SampWA_5258_1,47.508186,-122.644583,WAECY_0424,BLACKJACK CREEK,2015,8,8/13/2015 0:00,225,random transect,single,,,,WACoast_114574,16.35,annual,15.53,16.35,12.64,WACoast,Puget Lowland,PL,2f,Central Puget Lowland,0.66387,33.3315,86.03890545,96.63064291,0.629399154,0.646269148,27.25105368,20.21871203,1.400655626,1.387876333,37.34514028,46.42095315,4.538954773,3.721937709,10.72234435,10.61000708,1314.954926,1314.79785
