site.id,cal.val,MWMT_final,eco3,lat,long,slope_nhd,ws.area_km2,elev_m,IWI,PctForCat,PctForWs
PSSB_0455,val,17.66,Puget Lowland,47.859372,-122.331011,3.953599,5.706,134.8524574,0.70459822,30.11041009,30.11041009
WAECY_0690,val,19.84,Puget Lowland,48.718498,-122.32467,1.272222,21.6072,140.2672994,0.77618112,36.40167364,73.53382206
ORDEQ_1135,val,19.8,Willamette Valley,45.40670299,-122.3215046,1.732891,16.8093,169.533268,0.269075464,76.47058824,22.34834288
WAECY_0393,val,17.65,Puget Lowland,47.375259,-122.315089,3.724409,7.5339,91.9934285,0.540320888,11.93405806,11.93405806
WAECY_0394,val,17.65,Puget Lowland,47.375829,-122.314878,3.724409,7.5339,91.9934285,0.540320888,11.93405806,11.93405806
PSSB_0491,val,17.91,Puget Lowland,47.70232,-122.30861,1.767374,9.2088,90.25923182,0.446619501,1.954652072,1.954652072
PSSB_0492,val,17.91,Puget Lowland,47.701401,-122.30841,1.767374,9.2088,90.25923182,0.446619501,1.954652072,1.954652072
USU_1355,val,14.81,Cascades,42.72791,-122.3076,2.889219,94.2426,1211.510555,0.854044212,85.91344757,72.35040205
PSSB_0494,val,17.91,Puget Lowland,47.70109,-122.30756,1.767374,9.2088,90.25923182,0.446619501,1.954652072,1.954652072
WAECY_0616,val,19.11,Puget Lowland,48.379445,-122.306605,0.218016,16.497,58.56550055,0.544360766,40.08879023,62.85870158
USU_1359,val,12.18,Cascades,43.1159,-122.30368,6.080505,7.7841,1695.98297,0.868346437,79.26927969,79.26927969
PSSB_0518,val,19.12,Puget Lowland,47.706912,-122.290087,1.616082,18.5274,107.7192145,0.449917832,3.570387642,3.570387642
PSSB_0530,val,18.96,Puget Lowland,47.705096,-122.287017,0.591904,31.0167,59.5226749,0.449489527,5.569272977,3.302092099
WORP99-0657,val,15.91,Cascades,44.86339,-122.27986,28.368161,1.179,972.2922824,0.863740017,95.8778626,95.8778626
PSSB_0537,val,18.84,Puget Lowland,47.6967,-122.2777,0.591904,31.0167,59.5226749,0.449489527,5.569272977,3.302092099
PSSB_0540,val,18.84,Puget Lowland,47.6962,-122.2765,0.591904,31.0167,59.5226749,0.449489527,5.569272977,3.302092099
USGS_119,val,18.84,Puget Lowland,47.69565378,-122.2762368,0.591904,31.0167,59.5226749,0.449489527,5.569272977,3.302092099
USGS_120,val,18.14,Puget Lowland,47.30326667,-122.2648889,2.555801,7.6212,123.0176117,0.575458064,23.79142597,21.38639584
PSSB_0562,val,21.43,Puget Lowland,47.80364,-122.26361,0.757738,16.8336,122.2542857,0.464845353,1.855218135,1.855218135
USU_1441,val,13.31,Cascades,43.23032,-122.25997,4.326711,43.011,1751.184139,0.851026501,92.30592174,92.30592174
USU_1442,val,13.03,Cascades,43.1908,-122.25924,4.326711,43.011,1751.184139,0.851026501,92.30592174,92.30592174
USU_1450,val,16.37,Cascades,44.86287568,-122.256029,5.453812,16.0029,775.9836483,0.861059093,98.93617021,93.91485293
FW08OR014,val,14.96,Cascades,44.16795426,-122.2496729,0.507427,1339.4844,452.0236355,0.853241592,78.35694051,81.25398101
WAECY_0256,val,17.22,Cascades,46.846719,-122.24628,1.24557,20.232,447.2151495,0.77534729,47.70042724,51.72597865
USGS_124,val,20.8,Puget Lowland,47.76648679,-122.2415151,0.975734,59.5755,70.67660431,0.520824229,19.19255971,8.3661908
PSSB_0610,val,22.7,Puget Lowland,48.21024,-122.225622,0.272243,188.9361,32.42939593,0.745136824,37.10735243,61.36884375
USGS_128,val,18.64,Puget Lowland,47.38315577,-122.2248429,1.270384,10.4778,71.58203727,0.404792828,14.24559612,11.29531008
PSSB_0617,val,18.64,Puget Lowland,47.382722,-122.223995,1.270384,10.4778,71.58203727,0.404792828,14.24559612,11.29531008
PSSB_0625,val,18.02,Puget Lowland,47.853578,-122.221979,1.173258,16.4718,110.4005299,0.533304916,14.52618454,7.512840127
ORDEQ_0742,val,12.48,Cascades,44.54205067,-122.2195875,17.275036,6.2343,1095.220901,0.867830562,98.19546701,98.19546701
WAECY_0406,val,18.66,Puget Lowland,47.430471,-122.21649,5.867986,2.8269,81.04783508,0.606970354,21.99936326,21.99936326
PSSB_0633,val,18.57,Puget Lowland,47.821369,-122.21626,0.813413,37.665,91.05933056,0.518680402,24.73611111,10.2078853
USGS_129,val,19.09,Puget Lowland,47.70732072,-122.2154024,1.108576,17.6814,43.9793545,0.419021678,13.43915344,10.31253181
PSSB_0640,val,18.57,Puget Lowland,47.820612,-122.213972,0.813413,37.665,91.05933056,0.518680402,24.73611111,10.2078853
PSSB_0643,val,18.57,Puget Lowland,47.8202,-122.21235,0.813413,37.665,91.05933056,0.518680402,24.73611111,10.2078853
PSSB_0645,val,19.28,Puget Lowland,47.810124,-122.212091,0.409743,74.5317,75.08818386,0.498936557,15.01347507,11.1914796
USGS_130,val,19.09,Puget Lowland,47.71093184,-122.210958,1.108576,17.6814,43.9793545,0.419021678,13.43915344,10.31253181
PSSB_0652,val,19.09,Puget Lowland,47.70905,-122.21069,1.108576,17.6814,43.9793545,0.419021678,13.43915344,10.31253181
PSSB_0654,val,19.09,Puget Lowland,47.711081,-122.210285,1.108576,17.6814,43.9793545,0.419021678,13.43915344,10.31253181
USU_1485,val,16.44,Cascades,44.50716,-122.20847,11.517523,9.7119,965.5641711,0.843408779,88.58307849,88.58307849
USU_1487,val,14.47,Cascades,46.045696,-122.207098,10.620723,6.3513,590.1079368,0.853155583,96.72665439,96.72665439
WORP99-0503,val,8.98,Cascades,43.55453,-122.20408,12.475296,10.161,1584.907548,0.867785333,99.7440273,72.48007086
USU_1496,val,13.04,Cascades,43.36792645,-122.196734,6.885675,15.8526,1613.068718,0.81094203,64.34654252,64.34654252
USGS_131,val,18.97,Puget Lowland,47.52065534,-122.1965107,1.322001,35.235,62.14209485,0.570665112,24.65979381,43.41762452
WAECY_0495,val,19.61,Puget Lowland,47.780422,-122.189431,0.409743,74.5317,75.08818386,0.498936557,15.01347507,11.1914796
PSSB_0700,val,19.61,Puget Lowland,47.778784,-122.187628,0.409743,74.5317,75.08818386,0.498936557,15.01347507,11.1914796
USU_1511,val,13.7,Cascades,44.54883,-122.18124,10.687838,4.4694,1103.891524,0.862588491,87.87756746,87.87756746
USGS_133,val,20.11,Puget Lowland,47.60287716,-122.1809561,0.001,32.8077,39.78199677,0.477505899,30.80032336,12.98932872
PSSB_0710,val,17.32,Puget Lowland,47.5657,-122.1797,4.164728,1.8315,108.1062899,0.499797493,10.85995086,10.85995086
WAECY_0425,val,17.34,Puget Lowland,47.513373,-122.179238,3.9179,4.4136,133.2367516,0.583255552,15.17128874,15.17128874
PSSB_0713,val,17.32,Puget Lowland,47.561432,-122.178937,4.164728,1.8315,108.1062899,0.499797493,10.85995086,10.85995086
PSSB_0717,val,18.14,Puget Lowland,47.5625,-122.1714,3.626171,15.2793,231.9330105,0.675816953,42.32785533,42.32785533
WAECY_0440,val,18.01,Puget Lowland,47.559867,-122.170087,3.626171,15.2793,231.9330105,0.675816953,42.32785533,42.32785533
PSSB_0718,val,18.01,Puget Lowland,47.55978,-122.16999,3.626171,15.2793,231.9330105,0.675816953,42.32785533,42.32785533
PSSB_0721,val,18.01,Puget Lowland,47.558,-122.169,3.626171,15.2793,231.9330105,0.675816953,42.32785533,42.32785533
USGS_135,val,19.26,Puget Lowland,47.75676511,-122.165125,0.868435,40.2165,62.13425388,0.540807134,11.93229901,31.68401029
PSSB_0733,val,17.94,Puget Lowland,47.552,-122.165,3.626171,15.2793,231.9330105,0.675816953,42.32785533,42.32785533
PSSB_0746,val,20.13,Puget Lowland,47.608,-122.163,1.350775,22.3155,66.59786109,0.476087708,6.275260583,13.05505142
PSSB_0748,val,17.17,Puget Lowland,47.83994,-122.16225,0.877002,24.5844,127.6015873,0.659743799,36.2461561,36.2461561
PSSB_0749,val,20.13,Puget Lowland,47.605394,-122.162181,1.350775,22.3155,66.59786109,0.476087708,6.275260583,13.05505142
PSSB_0750,val,17.17,Puget Lowland,47.839463,-122.162172,0.877002,24.5844,127.6015873,0.659743799,36.2461561,36.2461561
PSSB_0758,val,16.95,Puget Lowland,47.816849,-122.160848,0.877002,24.5844,127.6015873,0.659743799,36.2461561,36.2461561
PSSB_0760,val,19.26,Puget Lowland,47.758429,-122.160347,0.868435,40.2165,62.13425388,0.540807134,11.93229901,31.68401029
PSSB_0767,val,17.22,Puget Lowland,47.81115,-122.159082,0.877002,24.5844,127.6015873,0.659743799,36.2461561,36.2461561
PSSB_0768,val,17.22,Puget Lowland,47.811,-122.159,0.877002,24.5844,127.6015873,0.659743799,36.2461561,36.2461561
WAECY_0474,val,18.52,Puget Lowland,47.686,-122.157,3.453405,0.8775,55.57151795,0.557611398,25.02564103,25.02564103
PSSB_0784,val,18.56,Puget Lowland,47.778467,-122.1552,0.546611,33.4134,84.36348153,0.574659433,28.38637454,34.69536174
USU_1538,val,16.73,Cascades,45.96050879,-122.1538308,2.196047,58.9815,584.3062775,0.90247923,100,85.99984741
PSSB_0792,val,18.52,Puget Lowland,47.685769,-122.153,3.453405,0.8775,55.57151795,0.557611398,25.02564103,25.02564103
ORR9-0902,val,19.25,Cascades,45.39535,-122.1494,0.556357,685.4742,313.7198899,0.789161237,60.43835068,83.10641013
PSSB_0797,val,18.87,Puget Lowland,47.623,-122.149,1.61601,3.1707,101.5456145,0.489538304,5.080896963,5.080896963
PSSB_0799,val,19.69,Puget Lowland,47.684713,-122.14785,3.490056,1.3698,73.67374507,0.524073419,25.42706965,25.42706965
PSSB_0804,val,18.03,Puget Lowland,47.790573,-122.144725,0.546611,33.4134,84.36348153,0.574659433,28.38637454,34.69536174
PSSB_0806,val,18.03,Puget Lowland,47.790039,-122.144532,0.546611,33.4134,84.36348153,0.574659433,28.38637454,34.69536174
PSSB_0808,val,18.03,Puget Lowland,47.793975,-122.144242,0.546611,33.4134,84.36348153,0.574659433,28.38637454,34.69536174
PSSB_0812,val,19.34,Puget Lowland,47.682628,-122.143714,2.029826,5.2578,90.32556145,0.403642967,4.895583704,4.895583704
USU_1547,val,14.38,Cascades,44.88996,-122.14363,5.034436,10.8333,1088.131804,0.854369969,98.92409727,99.00307386
PSSB_0813,val,17.65,Puget Lowland,47.5424,-122.14336,3.626171,15.2793,231.9330105,0.675816953,42.32785533,42.32785533
PSSB_0817,val,18,Puget Lowland,47.679738,-122.142957,2.029826,5.2578,90.32556145,0.403642967,4.895583704,4.895583704
PSSB_0823,val,20.05,Puget Lowland,47.68829,-122.141934,3.453405,0.8775,55.57151795,0.557611398,25.02564103,25.02564103
PSSB_0825,val,19.34,Puget Lowland,47.683154,-122.141811,2.029826,5.2578,90.32556145,0.403642967,4.895583704,4.895583704
PSSB_0828,val,19.34,Puget Lowland,47.68312,-122.1415,2.029826,5.2578,90.32556145,0.403642967,4.895583704,4.895583704
PSSB_0829,val,18,Puget Lowland,47.674669,-122.141236,2.029826,5.2578,90.32556145,0.403642967,4.895583704,4.895583704
PSSB_0830,val,20.05,Puget Lowland,47.688361,-122.14105,3.453405,0.8775,55.57151795,0.557611398,25.02564103,25.02564103
USU_1549,val,14.32,Cascades,43.8667,-122.1406,3.190585,32.2182,1147.584195,0.866122004,97.49798946,97.50265378
CRLAWQ26,val,10.8,Cascades,42.87937386,-122.1372045,5.782473,7.4349,1880.866678,0.870894353,89.22495274,79.00980511
USU_1552,val,10.95,Cascades,42.85607,-122.13592,7.071284,6.6915,1950.175933,0.86659234,82.27303295,82.27303295
PSSB_0853,val,19.34,Puget Lowland,47.68338,-122.13441,2.029826,5.2578,90.32556145,0.403642967,4.895583704,4.895583704
ORDEQ_0411,val,14.32,Cascades,43.862857,-122.133985,3.190585,32.2182,1147.584195,0.866122004,97.49798946,97.50265378
USU_1559,val,10.95,Cascades,42.8917,-122.1316,3.869325,1.6875,2063.449797,0.894540754,82.61333333,82.61333333
USU_1561,val,15.45,Cascades,44.63303333,-122.1285274,7.110861,10.7856,811.6084158,0.837780944,93.93482197,93.30774366
WAECY_0387,val,22.74,Puget Lowland,47.3579,-122.12576,0.906234,20.079,132.7743886,0.57581541,6.398963731,38.88390856
USU_1564,val,16.41,Cascades,43.8732,-122.1255,1.929141,221.6835,1009.305262,0.885611951,90.08134348,72.84412236
WAECY_0479,val,19.02,Puget Lowland,47.710295,-122.125271,3.027339,2.0304,81.74380319,0.571982884,24.42375887,24.42375887
PSSB_0869,val,19.02,Puget Lowland,47.710185,-122.125,3.027339,2.0304,81.74380319,0.571982884,24.42375887,24.42375887
USGS_136,val,22.74,Puget Lowland,47.35843404,-122.1248401,0.906234,20.079,132.7743886,0.57581541,6.398963731,38.88390856
PSSB_0873,val,18.58,Puget Lowland,47.72091,-122.12429,2.264556,1.2636,111.3383832,0.652473893,27.92022792,27.92022792
USU_1565,val,11.97,Cascades,42.6404,-122.1227,6.000086,25.7544,1824.279136,0.79483656,94.12566396,94.12566396
USU_1566,val,11.97,Cascades,42.6394,-122.1209,6.000086,25.7544,1824.279136,0.79483656,94.12566396,94.12566396
PSSB_0878,val,18.44,Puget Lowland,47.704477,-122.120664,3.027339,2.0304,81.74380319,0.571982884,24.42375887,24.42375887
PSSB_0881,val,18.44,Puget Lowland,47.70356,-122.120001,3.027339,2.0304,81.74380319,0.571982884,24.42375887,24.42375887
USU_1569,val,16.76,Puget Lowland,47.3168,-122.117,1.848346,87.8571,116.7842207,0.621650354,33.5915493,45.38358311
WORP99-0821,val,11.97,Cascades,43.95093,-122.11568,21.46222,3.0906,1274.40417,0.862569258,92.54513687,92.54513687
USU_1577,val,11.43,Cascades,44.7821,-122.10308,29.953712,1.4868,1006.821071,0.824270168,76.51331719,76.51331719
PSSB_0929,val,21.81,Puget Lowland,47.6774,-122.099137,0.135619,121.9653,36.31608491,0.565681261,14.49851043,37.7126117
PSSB_0933,val,18.7,Puget Lowland,47.6989,-122.0987,2.815493,1.4355,81.04839498,0.468188249,6.833855799,6.833855799
WAECY_0469,val,21.81,Puget Lowland,47.677608,-122.098486,0.135619,121.9653,36.31608491,0.565681261,14.49851043,37.7126117
PSSB_0935,val,21.81,Puget Lowland,47.677582,-122.098,0.135619,121.9653,36.31608491,0.565681261,14.49851043,37.7126117
PSSB_0936,val,18.22,Puget Lowland,47.373126,-122.097164,0.527054,46.9512,150.6278577,0.542997261,24.5476154,24.5476154
PSSB_0940,val,18.7,Puget Lowland,47.697314,-122.095988,2.815493,1.4355,81.04839498,0.468188249,6.833855799,6.833855799
PSSB_0944,val,18.7,Puget Lowland,47.6964,-122.0935,2.815493,1.4355,81.04839498,0.468188249,6.833855799,6.833855799
PSSB_0945,val,17.67,Puget Lowland,47.56532,-122.09326,6.100444,4.9941,224.3462137,0.601633661,25.22977113,25.22977113
PSSB_0961,val,21.44,Puget Lowland,47.6886,-122.0897,0.149694,83.142,30.63216849,0.577162785,15.91263651,40.48711842
PSSB_0965,val,22.17,Puget Lowland,47.744769,-122.088883,0.0245,25.2117,111.3262303,0.624862278,31.12359551,36.94356192
USGS_139,val,20.51,Puget Lowland,47.71732139,-122.0865123,0.944618,32.103,83.19379468,0.606987419,32.67644363,36.24053827
PSSB_0974,val,20.81,Puget Lowland,47.685696,-122.082001,3.925402,1.5876,92.64029478,0.42294936,23.41269841,23.41269841
PSSB_0976,val,18.49,Puget Lowland,47.696021,-122.081867,2.330606,5.4702,111.5446647,0.571746791,42.78890318,41.46100691
PSSB_0993,val,21.13,Puget Lowland,47.7179,-122.077,0.434626,37.7928,45.55529604,0.652150792,39.11421911,50.16193561
PSSB_1007,val,17.79,Puget Lowland,47.608628,-122.070123,2.596448,3.6387,117.0768464,0.649567419,30.22508039,30.22508039
PSSB_1018,val,17.79,Puget Lowland,47.607807,-122.066965,2.596448,3.6387,117.0768464,0.649567419,30.22508039,30.22508039
PSSB_1022,val,16.73,Puget Lowland,47.605222,-122.065456,2.596448,3.6387,117.0768464,0.649567419,30.22508039,30.22508039
PSSB_1026,val,19.28,Puget Lowland,47.541782,-122.064195,1.26642,13.4478,146.4289108,0.711663247,51.91669738,76.66978985
WAECY_0576,val,21.69,Puget Lowland,48.167674,-122.058519,0.41245,122.5539,70.72100383,0.780735213,52.63157895,68.85827379
PSSB_1039,val,19.46,Puget Lowland,47.7128,-122.0561,2.072264,8.5644,128.2011223,0.736754229,53.65699874,53.65699874
PSSB_1042,val,19.46,Puget Lowland,47.712068,-122.055451,2.072264,8.5644,128.2011223,0.736754229,53.65699874,53.65699874
PSSB_1043,val,18.89,Puget Lowland,47.7066,-122.0544,2.072264,8.5644,128.2011223,0.736754229,53.65699874,53.65699874
PSSB_1047,val,20.05,Puget Lowland,47.5543,-122.053049,0.234234,143.8155,59.01295775,0.626078645,17.74647887,68.16796521
USU_1613,val,14.03,Cascades,45.4422,-122.0509,5.478391,4.4361,869.2060601,0.85025793,93.3252181,93.3252181
USGS_142,val,20.05,Puget Lowland,47.55232299,-122.0478975,0.234234,143.8155,59.01295775,0.626078645,17.74647887,68.16796521
CRLAWQ30,val,13.22,Cascades,42.82360621,-122.0423382,4.299069,36.6813,1748.635078,0.866398432,93.33366048,93.33366048
USU_1623,val,13.25,Cascades,44.8784,-122.0416,15.811908,4.338,1273.373618,0.863731297,92.07391199,90.70539419
WAS9-0918,val,17.78,Cascades,46.53776,-122.0414,2.775372,32.6565,530.779225,0.800440813,47.20754503,53.04671352
PSSB_1070,val,20.07,Puget Lowland,47.536658,-122.04083,0.405918,128.2185,40.1042736,0.655074548,11.02317694,71.98890956
PSSB_1094,val,20.27,Puget Lowland,47.990255,-122.029774,1.575411,33.3153,50.03310757,0.731172778,34.66135458,63.73287949
WAECY_0588,val,21.42,Puget Lowland,48.209697,-122.025796,0.562483,83.5164,158.4332083,0.805258257,61.90545667,74.07862408
PSSB_1127,val,16.66,Puget Lowland,47.175488,-122.01879,1.50175,42.3018,223.1602385,0.426997486,1.279813845,51.4637675
PSSB_1130,val,16.66,Puget Lowland,47.176139,-122.018434,1.50175,42.3018,223.1602385,0.426997486,1.279813845,51.4637675
CRLAWQ33,val,13.63,Cascades,42.85998227,-122.0142023,4.641321,24.246,1742.932614,0.898663843,89.99565028,73.61172977
USU_1653,val,15.9,Cascades,45.4504,-122,0.621711,13.5567,803.6975943,0.856323808,79.8803788,86.72243245
ORDEQ_0763,val,16.27,Cascades,44.57028,-121.99991,2.422843,99.6417,919.5172765,0.84285493,82.12058212,73.58666101
FW08WA004,val,14.42,Cascades,46.896298,-121.9899991,6.304695,18.3114,914.8854513,0.828412155,43.8963385,55.23444412
USU_1664,val,10.91,Cascades,46.26219041,-121.9800211,17.478365,2.3166,1027.629615,0.877146314,82.12898213,82.12898213
PSSB_1179,val,16.99,Cascades,47.529744,-121.977548,14.8006,3.4992,513.0191332,0.86957486,99.15123457,99.15123457
USU_1666,val,18.12,Puget Lowland,47.4348,-121.972,4.328453,17.9568,299.2347497,0.790676653,76.9148481,81.0595429
WAECY_0407,val,18.12,Puget Lowland,47.43428382,-121.9693565,4.328453,17.9568,299.2347497,0.790676653,76.9148481,81.0595429
WAR9-0909,val,21.14,Puget Lowland,47.69212,-121.9663,0.025415,1613.7999,92.52381362,0.773845392,48.97529318,68.55889011
PSSB_1196,val,15.04,Cascades,47.469507,-121.962967,12,1.5363,593.2517633,0.875923298,92.44288225,92.44288225
USU_1676,val,13.79,Cascades,46.2612,-121.9481,4.849969,16.767,1022.226755,0.903254905,71.80570222,73.1454643
USGS_150,val,20.34,Puget Lowland,47.74287773,-121.9412324,1.564586,50.3343,121.8003879,0.807521752,67.78896217,73.47792658
PSSB_1232,val,17.47,Cascades,47.52609,-121.939973,7.022603,12.7962,309.357148,0.75016182,82.32522155,82.32522155
ORDEQ_1191,val,14.55,Cascades,45.50789114,-121.9331833,2.894757,84.915,698.9794263,0.831927927,63.6997319,85.99152093
USGS_151,val,18.25,Puget Lowland,47.23482411,-121.9295545,7.160554,6.4476,442.9830067,0.529565992,51.29815745,51.29815745
USU_1686,val,12.89,Cascades,45.08396,-121.92268,4.757009,51.2496,833.2705311,0.852848811,94.07814408,86.78175049
PSSB_1252,val,20.86,Puget Lowland,47.638892,-121.921223,0.497744,262.0161,20.00023256,0.773168782,7.751937985,65.38235628
USU_1690,val,18.03,North Cascades,48.511,-121.9194,14.014062,14.8878,923.5972543,0.867351717,85.71514932,85.71514932
PSSB_1258,val,15.13,Cascades,47.498716,-121.91917,18.62115,2.2554,569.277917,0.865906348,89.74461293,89.74461293
USU_1697,val,17.04,Cascades,46.49314,-121.91343,5.466314,12.321,418.5259477,0.889659975,83.15730962,87.63330898
USU_1699,val,14.8,Cascades,44.79409,-121.9104,1.384061,55.7523,1028.406537,0.869720571,87.32171157,86.59014964
LittleDeer_2039,val,14.9,North Cascades,48.41896423,-121.9057849,3.648598,30.7458,802.4938161,0.908115907,92.60552913,89.9859493
USU_1704,val,18.6,Puget Lowland,47.6161,-121.903,1.77579,44.1216,79.83911267,0.777645887,54.34909515,62.29397846
PSSB_1282,val,17.34,Puget Lowland,47.403284,-121.900236,2.737455,12.8943,292.8275168,0.854984097,87.52001708,89.04166958
SFNooksack_2115,val,16.61,North Cascades,48.68073235,-121.8999055,2.080139,34.1361,806.92396,0.861026059,96.09445958,68.02710327
SFNooksack_1987,val,16.88,North Cascades,48.66746525,-121.8894179,1.09124,53.8695,862.5018465,0.862017549,92.87434326,69.54640381
PSSB_1295,val,18.55,Puget Lowland,47.60517,-121.8856,1.77579,44.1216,79.83911267,0.777645887,54.34909515,62.29397846
Wanlick_1945,val,15.99,North Cascades,48.64538668,-121.8749539,3.94432,25.1541,741.3285773,0.875279259,98.60058309,81.50559948
USU_1750,val,14.47,Cascades,46.1815,-121.8589,8.553723,12.7989,788.0895858,0.901552813,83.07015273,74.3196681
