Predictor,Group,OTU_Label,OTU,OTU_high.res,OTU_low.res,OTU_med.res,OTU_comment,nOcc,Waopt,LowOcc,ProbLT10,Watol,WA_MinusTol,WA_PlusTol,ValueProb10_min,ValueProb10_max,ValueProb20_min,ValueProb20_max,WA_Rank,GAM,GAM_Rank,CurveShape,GAM_Extreme,LargeUncertainty,Ubiquitous,LowConf,Rank,Phylum,Class,Order,Family,Subfamily,Tribe,Genus,Flag,ThermPref_JS3,ThermHiLo_JS,Therm_SH2,Therm_TITAN
WaterTemp_MWMT_93_11_C,Trichoptera,Hydro - Parapsyche almota,Parapsyche almota,Parapsyche almota,Parapsyche,Parapsyche almota,,159,18.12999867,0,1,2.837844374,15.2921543,20.96784304,NA,NA,NA,NA,383,17.2,336.5,*Unimodal,0,0,0,1,Species,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Arctopsychinae,,Parapsyche,LowProbOcc,cool,,cold/cool--need to see WA plots,
WaterTemp_MWMT_93_11_C,Trichoptera,Hydro - Parapsyche elsis,Parapsyche elsis,Parapsyche elsis,Parapsyche,Parapsyche elsis,,459,13.1782657,0,0,2.351227651,10.82703805,15.52949336,5.9,16.4,7.1,15.1,45,11.1,141.5,*Unimodal,0,0,0,0,Species,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Arctopsychinae,,Parapsyche,,core cold,very cold,core cold,
WaterTemp_MWMT_93_11_C,Trichoptera,Odo - Parthina,Parthina,666,666,666,,1,19.3,1,1,NA,NA,NA,NA,NA,NA,NA,507,19.3,434.5,*Unimodal,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Trichoptera,Apa -Pedomoecus,Pedomoecus,Pedomoecus sierra,Pedomoecus sierra,Pedomoecus sierra,,99,14.64496195,0,1,2.355249855,12.2897121,17.00021181,NA,NA,NA,NA,90,13.4,190,*Unimodal,0,0,0,1,Genus,Arthropoda,Insecta,Trichoptera,Apataniidae,,,Pedomoecus,LowProbOcc,core cold,,,
WaterTemp_MWMT_93_11_C,Trichoptera,Lim - Philocasca,Philocasca,666,666,666,,5,18.20669904,1,1,3.449034687,14.75766435,21.65573373,NA,NA,NA,NA,391,30.8,780,Flat,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Trichoptera,Philopotamidae,Philopotamidae,666,666,666,,1503,18.74381915,0,0,3.472428769,15.27139038,22.21624792,5.3,30.8,9.5,30,454.5,17.8,365,*Unimodal,0,0,0,0,Family,Arthropoda,Insecta,Trichoptera,Philopotamidae,,,,,eurythermal,,don't use,
WaterTemp_MWMT_93_11_C,Trichoptera,Philopotamoidea,Philopotamoidea,666,666,666,,1503,18.74381915,0,0,3.472428769,15.27139038,22.21624792,5.3,30.8,9.5,30,454.5,17.8,365,*Unimodal,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Trichoptera,Phryganeidae,Phryganeidae,666,666,666,,7,18.50746344,1,1,2.77776156,15.72970188,21.285225,NA,NA,NA,NA,424,21.1,504,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Trichoptera,Polycentropodidae,Polycentropodidae,666,Polycentropodidae,Polycentropodidae,,239,18.23029746,0,1,2.902538401,15.32775906,21.13283586,NA,NA,NA,NA,394,18,376.5,*Unimodal,0,0,0,1,Family,Arthropoda,Insecta,Trichoptera,Polycentropodidae,,,,LowProbOcc,cool,,cool,
WaterTemp_MWMT_93_11_C,Trichoptera,Poly - Polycentropus,Polycentropus,Polycentropus,Polycentropodidae,Polycentropodidae,,190,18.30310195,0,1,2.91751001,15.38559194,21.22061196,NA,NA,NA,NA,403,17.6,356,*Unimodal,0,0,0,1,Genus,Arthropoda,Insecta,Trichoptera,Polycentropodidae,,,Polycentropus,LowProbOcc,cool,,cool,
WaterTemp_MWMT_93_11_C,Trichoptera,Glos - Protoptila,Protoptila,Protoptila,Protoptila,Protoptila,,58,24.85245782,0,0,3.572666151,21.27979166,28.42512397,27.8,30.8,29.9,30.8,835,30.8,780,*Increaser,1,1,0,0,Genus,Arthropoda,Insecta,Trichoptera,Glossosomatidae,,,Protoptila,,warm,hot,hot,
WaterTemp_MWMT_93_11_C,Trichoptera,Lim - Pseudostenophylax,Pseudostenophylax,666,666,666,,15,19.89539498,1,1,1.741106963,18.15428802,21.63650194,NA,NA,NA,NA,570,18.8,412.5,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Trichoptera,Lim - Psychoglypha,Psychoglypha,Psychoglypha,Psychoglypha,Psychoglypha,,308,16.56765806,0,0,3.567800692,12.99985737,20.13545875,3.8,12,3.8,5.7,221,3.8,51.5,*Decreaser,1,1,0,0,Genus,Arthropoda,Insecta,Trichoptera,Limnephilidae,,,Psychoglypha,,cold,,cold--broad tolerance,Decreaser
WaterTemp_MWMT_93_11_C,Trichoptera,Lim - Psychoglypha bella,Psychoglypha bella,666,666,666,,3,17.81612548,1,1,2.107588736,15.70853675,19.92371422,NA,NA,NA,NA,346,17.4,349.5,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Trichoptera,Lim - Psychoglypha subborealis,Psychoglypha subborealis,666,666,666,,2,17.85212023,1,1,1.916259377,15.93586085,19.7683796,NA,NA,NA,NA,348,19.1,423,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Trichoptera,Psyc - Psychomyia,Psychomyia,Psychomyia,Psychomyiidae,Psychomyiidae,,96,20.3601809,0,0,3.416565447,16.94361545,23.77674635,30.8,30.8,NA,NA,619,30.8,780,*Increaser,1,1,0,0,Genus,Arthropoda,Insecta,Trichoptera,Psychomyiidae,,,Psychomyia,,warm,,warm,
WaterTemp_MWMT_93_11_C,Trichoptera,Psychomyiidae,Psychomyiidae,666,Psychomyiidae,Psychomyiidae,,115,20.35812446,0,0,3.412535084,16.94558938,23.77065955,30.3,30.8,NA,NA,618,30.8,780,*Increaser,1,1,0,0,Family,Arthropoda,Insecta,Trichoptera,Psychomyiidae,,,,,warm,,warm,
WaterTemp_MWMT_93_11_C,Trichoptera,Phry - Ptilostomis,Ptilostomis,666,666,666,,1,20.83,1,1,NA,NA,NA,NA,NA,NA,NA,652,20.8,493,*Unimodal,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Trichoptera,Rhyacophila,Rhyacophila,666,Rhyacophila,666,,3195,16.16605619,0,0,3.338247416,12.82780878,19.50430361,3.8,28.5,3.8,26.3,195,3.8,51.5,*Decreaser,1,0,0,0,Genus,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,,eurythermal,,don't use,Decreaser
WaterTemp_MWMT_93_11_C,Trichoptera,Rhya - Rhyacophila alberta,Rhyacophila alberta group,Rhyacophila alberta group,Rhyacophila,Rhyacophila alberta group,,79,14.87806712,0,1,3.08697006,11.79109706,17.96503718,NA,NA,NA,NA,96,12.7,175.5,*Unimodal,0,0,0,1,Species,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,LowProbOcc,cold,,core cold,
WaterTemp_MWMT_93_11_C,Trichoptera,Rhya - Rhyacophila angelita,Rhyacophila angelita group,Rhyacophila angelita group,Rhyacophila,Rhyacophila angelita group,,352,17.77970523,0,0,2.863156628,14.91654861,20.64286186,14.5,19.2,NA,NA,340,16.7,305.5,*Unimodal,0,0,0,0,Species,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,,cold,,cold,
WaterTemp_MWMT_93_11_C,Trichoptera,Rhya - Rhyacophila arnaudi,Rhyacophila arnaudi,Rhyacophila arnaudi,Rhyacophila,Rhyacophila arnaudi,,305,17.7819514,0,0,2.420025638,15.36192576,20.20197704,17.3,20.5,NA,NA,341,19.1,423,*Unimodal,0,0,0,0,Species,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,,cool,,cold/cool,
WaterTemp_MWMT_93_11_C,Trichoptera,Rhya - Rhyacophila atrata complex,Rhyacophila atrata complex,Rhyacophila atrata complex,Rhyacophila,Rhyacophila sibirica group,,358,14.36364531,0,0,2.968191676,11.39545364,17.33183699,3.8,16.9,9.5,13.2,77,11.4,151,Unimodal/Decreaser,0,0,0,0,Species,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,,core cold,,core cold,Decreaser
WaterTemp_MWMT_93_11_C,Trichoptera,Rhya - Rhyacophila basalis,Rhyacophila basalis group,666,666,666,,2,17.97325843,1,1,3.316330804,14.65692762,21.28958923,NA,NA,NA,NA,368,30.8,780,Flat,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Trichoptera,Rhya - Rhyacophila betteni,Rhyacophila betteni group,Rhyacophila betteni group,Rhyacophila,Rhyacophila betteni group,,2014,16.16156584,0,0,2.99997962,13.16158622,19.16154546,3.8,24.3,5,22.7,193,13.4,190,Unimodal/Decreaser,0,0,0,0,Species,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,,eurythermal,,cold,Decreaser
WaterTemp_MWMT_93_11_C,Trichoptera,Rhya - Rhyacophila blarina,Rhyacophila blarina,Rhyacophila blarina,Rhyacophila,Rhyacophila sibirica group,,514,18.21865568,0,0,1.802354393,16.41630129,20.02101008,15.3,21.4,16.8,19.8,393,18.3,391,*Unimodal,0,0,0,0,Species,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,,cool,,cool,Increaser
WaterTemp_MWMT_93_11_C,Trichoptera,Rhya - Rhyacophila brunnea/vemna s,Rhyacophila brunnea/vemna groups,Rhyacophila brunnea/vemna groups,Rhyacophila,Rhyacophila brunnea/vemna groups,,1755,16.26924354,0,0,3.003146385,13.26609715,19.27238992,3.8,24.1,3.8,22,198,13.8,200,Unimodal/Decreaser,0,0,0,0,Species,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,,eurythermal,,cold,Decreaser
WaterTemp_MWMT_93_11_C,Trichoptera,Rhyacophila,Rhyacophila chilsia,666,666,666,,1,11.27,1,1,NA,NA,NA,NA,NA,NA,NA,12,11.3,148,*Unimodal,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Trichoptera,Rhya - Rhyacophila coloradensis,Rhyacophila coloradensis group,666,666,666,,26,14.25978496,1,1,6.111225912,8.148559043,20.37101087,NA,NA,NA,NA,71,30.8,780,Flat,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Trichoptera,Rhya - Rhyacophila grandis,Rhyacophila grandis group,Rhyacophila grandis group,Rhyacophila,Rhyacophila grandis group,,142,16.25407204,0,1,3.013039911,13.24103213,19.26711195,NA,NA,NA,NA,197,14,209,*Unimodal,0,0,0,1,Species,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,LowProbOcc,cold,,cold,
WaterTemp_MWMT_93_11_C,Trichoptera,Rhya - Rhyacophila hyalinata,Rhyacophila hyalinata group,Rhyacophila hyalinata group,Rhyacophila,Rhyacophila hyalinata group,,722,14.55178338,0,0,3.587038207,10.96474517,18.13882159,3.8,20.6,3.8,16.7,85,7.7,111.5,Unimodal/Decreaser,0,0,0,0,Species,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,,cold,,core cold--large tolerance,Decreaser
WaterTemp_MWMT_93_11_C,Trichoptera,Rhya - Rhyacophila malkini,Rhyacophila malkini,666,Rhyacophila,Rhyacophila betteni group,,62,22.2314756,0,1,2.583630258,19.64784535,24.81510586,NA,NA,NA,NA,737,23,548.5,*Unimodal,0,0,0,1,Species,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,LowProbOcc,warm,,warm+,
WaterTemp_MWMT_93_11_C,Trichoptera,Rhya - Rhyacophila narvae,Rhyacophila narvae,Rhyacophila narvae,Rhyacophila,Rhyacophila sibirica group,,948,16.23760975,0,0,2.928231407,13.30937834,19.16584115,4.7,21.3,7.1,19.7,196,15.8,265.5,*Unimodal,0,0,0,0,Species,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,,cold,,cold,Decreaser
WaterTemp_MWMT_93_11_C,Trichoptera,Rhya - Rhyacophila nevadensis,Rhyacophila nevadensis group,666,666,666,,18,18.34700775,1,1,3.844975459,14.50203229,22.19198321,NA,NA,NA,NA,410,30.8,780,Flat,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Trichoptera,Rhya - Rhyacophila oreta,Rhyacophila oreta group,666,666,666,,3,14.95373444,1,1,1.664628776,13.28910566,16.61836322,NA,NA,NA,NA,102,13.9,203,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Trichoptera,Rhya - Rhyacophila rotunda,Rhyacophila rotunda group,666,666,666,,13,16.00271504,1,1,3.256963859,12.74575118,19.2596789,NA,NA,NA,NA,181,3.8,51.5,Flat,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Trichoptera,Rhya - Rhyacophila sibirica,Rhyacophila sibirica group,666,Rhyacophila,Rhyacophila sibirica group,,109,13.54246617,0,0,3.710171191,9.832294982,17.25263736,3.8,10.5,NA,NA,51,3.8,51.5,*Decreaser,1,1,0,0,Species,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,,core cold,,core cold,
WaterTemp_MWMT_93_11_C,Trichoptera,Rhya - Rhyacophila vagrita,Rhyacophila vagrita group,Rhyacophila vagrita group,Rhyacophila,Rhyacophila vagrita group,,78,14.49469708,0,1,2.321440373,12.17325671,16.81613745,NA,NA,NA,NA,82,12.3,163.5,*Unimodal,0,0,0,1,Species,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,LowProbOcc,core cold,,core cold,
WaterTemp_MWMT_93_11_C,Trichoptera,Rhya - Rhyacophila verrula,Rhyacophila verrula group,Rhyacophila verrula group,Rhyacophila,Rhyacophila verrula group,,88,11.99474814,0,0,4.027725808,7.967022329,16.02247395,3.8,10.3,3.8,7.6,18,3.8,51.5,*Decreaser,1,1,0,0,Species,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,,core cold,,core cold,
WaterTemp_MWMT_93_11_C,Trichoptera,Rhya - Rhyacophila vetina complex,Rhyacophila vetina complex,666,Rhyacophila,Rhyacophila sibirica group,,63,17.63299092,0,1,3.018323103,14.61466782,20.65131402,NA,NA,NA,NA,324,16.8,311.5,Flat,0,0,0,1,Species,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,LowProbOcc,cold,,cold,
WaterTemp_MWMT_93_11_C,Trichoptera,Rhya - Rhyacophila viquaea,Rhyacophila viquaea group,666,666,666,,2,16.61993452,1,1,3.047630227,13.57230429,19.66756475,NA,NA,NA,NA,227,3.8,51.5,Flat,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Trichoptera,Rhya - Rhyacophila vofixa,Rhyacophila vofixa group,Rhyacophila vofixa group,Rhyacophila,Rhyacophila vofixa group,,256,12.95530865,0,0,2.627528778,10.32777987,15.58283743,3.8,14.6,3.8,13.1,42,9.7,120,Unimodal/Decreaser,0,0,0,0,Species,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,,,Rhyacophila,,core cold,very cold,core cold,Decreaser
WaterTemp_MWMT_93_11_C,Trichoptera,Rhyacophilidae,Rhyacophilidae,666,666,666,,3195,16.16591502,0,0,3.33819058,12.82772444,19.5041056,3.8,28.5,3.8,26.3,194,3.8,51.5,*Decreaser,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Trichoptera,Sericostomatidae,Sericostomatidae,666,666,666,,242,18.73011226,0,0,1.936709498,16.79340276,20.66682175,17.5,20.2,NA,NA,449.5,18.7,408,*Unimodal,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Trichoptera,Hydpt -Stactobiella,Stactobiella,666,666,666,,1,20.2,1,1,NA,NA,NA,NA,NA,NA,NA,607,20.2,470,*Unimodal,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Trichoptera,Thremmatidae,Thremmatidae,666,666,666,,22,17.05166264,1,1,2.949095538,14.1025671,20.00075817,NA,NA,NA,NA,262,3.8,51.5,Flat,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Trichoptera,Psyc - Tinodes,Tinodes,666,666,666,,8,19.20838253,1,1,4.082096877,15.12628565,23.29047941,NA,NA,NA,NA,499,30.8,780,Flat,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Trichoptera,Lept - Triaenodes,Triaenodes,666,666,666,,8,27.09830963,1,0,4.193104132,22.9052055,31.29141376,29.3,30.8,30.1,30.8,875,30.8,780,*Increaser,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Trichoptera,_Trichoptera,Trichoptera,666,666,666,,3814,18.16822379,0,0,4.041369822,14.12685397,22.20959362,3.8,30.8,3.8,30.8,389,3.8,51.5,*Decreaser,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Trichoptera,Uenoidae,Uenoidae,666,666,666,,1694,14.60292735,0,0,3.423359018,11.17956833,18.02628637,3.8,24.4,3.8,22.6,89,3.8,51.5,*Decreaser,1,1,0,0,Family,Arthropoda,Insecta,Trichoptera,Uenoidae,,,,,eurythermal,,use? Need to see WA plots,
WaterTemp_MWMT_93_11_C,Trichoptera,Phil - Wormaldia,Wormaldia,Wormaldia,Wormaldia,Wormaldia,,1163,18.66931705,0,0,2.77564998,15.89366707,21.44496703,12.8,26.9,14.7,24.5,440,18.4,396.5,*Unimodal,0,0,0,0,Genus,Arthropoda,Insecta,Trichoptera,Philopotamidae,,,Wormaldia,,cool,,cool,Increaser
WaterTemp_MWMT_93_11_C,Trichoptera,Phry - Yphria,Yphria,666,666,666,,1,17.06,1,1,NA,NA,NA,NA,NA,NA,NA,263,17.1,327.5,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Worms_Leeches,Enc - Achaeta,Achaeta,666,666,666,,8,18.99700904,1,1,2.952104632,16.04490441,21.94911367,NA,NA,NA,NA,478,20.4,480,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Worms_Leeches,Luml - Altmanella,Altmanella,666,666,666,,3,17.54766196,1,1,0.502356805,17.04530516,18.05001877,NA,NA,NA,NA,316,17.6,356,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Worms_Leeches,Nai - Arcteonais,Arcteonais,666,666,666,,1,19.51,1,1,NA,NA,NA,NA,NA,NA,NA,534,19.5,444.5,*Unimodal,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Worms_Leeches,Arhynchobdellida,Arhynchobdellida,666,666,666,,64,22.51423979,0,0,3.478469514,19.03577028,25.9927093,27.2,30.8,30.7,30.8,750,30.8,780,*Increaser,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Worms_Leeches,Nai - Aulodrilus,Aulodrilus,Tubificinae,Oligochaeta,Naididae,,73,23.99995145,0,0,3.692008518,20.30794293,27.69195997,26.6,30.8,29.7,30.8,799,30.8,780,*Increaser,1,0,0,0,Genus,Annelida,Clitellata,Tubificida,Naididae,Tubificinae,,Aulodrilus,,warm,hot,warm+,
WaterTemp_MWMT_93_11_C,Worms_Leeches,Nai - Bothrioneurum,Bothrioneurum,666,666,666,,6,21.85681521,1,1,0.851602013,21.0052132,22.70841722,NA,NA,NA,NA,722,21.6,515.5,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Worms_Leeches,Branchiobdellida,Branchiobdellida,Branchiobdellida,Branchiobdellida,Branchiobdellida,,42,19.3843112,0,1,3.046369445,16.33794176,22.43068065,NA,NA,NA,NA,518,23.7,571,Flat,0,0,0,1,Order,Annelida,Clitellata,Branchiobdellida,,,,,LowProbOcc,cool,,cool/warm,
WaterTemp_MWMT_93_11_C,Worms_Leeches,Nai - Branchiura,Branchiura,666,666,666,,5,24.13219658,1,1,2.188767513,21.94342907,26.3209641,NA,NA,NA,NA,805,25.3,620.5,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Worms_Leeches,Enc - Cernosvitoviella,Cernosvitoviella,666,666,666,,16,15.83355344,1,1,2.283300043,13.5502534,18.11685348,NA,NA,NA,NA,172,14.4,226,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Worms_Leeches,Nai - Chaetogaster,Chaetogaster,666,666,666,,10,24.54964863,1,1,2.83017266,21.71947597,27.37982129,NA,NA,NA,NA,825,30.8,780,*Increaser,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Worms_Leeches,Enc - Chamaedrilus,Chamaedrilus,Chamaedrilus,Oligochaeta,Enchytraeidae,,73,16.7813548,0,1,2.708547833,14.07280697,19.48990264,NA,NA,NA,NA,238,30.8,780,*Increaser,1,1,0,1,Genus,Annelida,Clitellata,Enchytraeida,Enchytraeidae,,,Chamaedrilus,LowProbOcc,eurythermal,,cold,
WaterTemp_MWMT_93_11_C,Worms_Leeches,Pisc - Cystobranchus,Cystobranchus,666,666,666,,11,18.0317376,1,1,2.237517597,15.79422,20.26925519,NA,NA,NA,NA,375.5,19.2,429,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Worms_Leeches,Pisc - Cystobranchus salmositicus,Cystobranchus salmositicus,666,666,666,,11,18.0317376,1,1,2.237517597,15.79422,20.26925519,NA,NA,NA,NA,375.5,19.2,429,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Worms_Leeches,Nai - Dero,Dero,666,666,666,,28,25.35447886,1,0,4.248511707,21.10596715,29.60299056,28.3,30.8,30.4,30.8,849,30.8,780,*Increaser,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Worms_Leeches,Luml - Eclipidrilus,Eclipidrilus,Lumbriculidae,Oligochaeta,Lumbriculidae,,42,19.07285894,0,1,2.463218729,16.60964022,21.53607767,NA,NA,NA,NA,483,17.1,327.5,Flat,0,0,0,1,Genus,Annelida,Clitellata,Lumbriculida,Lumbriculidae,,,Eclipidrilus,LowProbOcc,cool,,cool,
WaterTemp_MWMT_93_11_C,Worms_Leeches,Lumd -Eiseniella,Eiseniella,666,666,666,,4,16.02958567,1,1,0.9622092,15.06737647,16.99179487,NA,NA,NA,NA,184.5,16,274,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Worms_Leeches,Lumd -Eiseniella tetraedra,Eiseniella tetraedra,666,666,666,,4,16.02958567,1,1,0.9622092,15.06737647,16.99179487,NA,NA,NA,NA,184.5,16,274,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Worms_Leeches,Enchytraeidae,Enchytraeidae,Enchytraeidae,Oligochaeta,Enchytraeidae,,748,16.61176178,0,0,3.522543203,13.08921858,20.13430499,8.6,30.8,13.5,19.3,225,16.1,280,*Unimodal,0,0,0,0,Family,Annelida,Clitellata,Enchytraeida,Enchytraeidae,,,,,eurythermal,,don't use,
WaterTemp_MWMT_93_11_C,Worms_Leeches,Enc - Enchytraeus,Enchytraeus,Enchytraeus,Oligochaeta,Enchytraeidae,,261,18.47019708,0,1,3.698705001,14.77149208,22.16890208,NA,NA,NA,NA,422,17.9,370.5,*Unimodal,0,0,0,1,Genus,Annelida,Clitellata,Enchytraeida,Enchytraeidae,,,Enchytraeus,LowProbOcc,cool,,cool,
WaterTemp_MWMT_93_11_C,Worms_Leeches,Erpobdella,Erpobdella,Hirudinida,Hirudinida,Hirudinida,leeches,64,22.50882329,0,0,3.487625405,19.02119789,25.9964487,27.2,30.8,30.7,30.8,748.5,30.8,780,*Increaser,1,1,0,0,Genus,Annelida,Clitellata,Arhynchobdellida,Erpobdellidae,,,Erpobdella,,warm,,warm+,
WaterTemp_MWMT_93_11_C,Worms_Leeches,Erpobdellidae,Erpobdellidae,666,666,666,,64,22.50882329,0,0,3.487625405,19.02119789,25.9964487,27.2,30.8,30.7,30.8,748.5,30.8,780,*Increaser,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Worms_Leeches,Enc - Fridericia,Fridericia,Fridericia,Oligochaeta,Enchytraeidae,,225,16.88029725,0,1,3.515599068,13.36469818,20.39589632,NA,NA,NA,NA,247,12.7,175.5,*Unimodal,0,0,0,1,Genus,Annelida,Clitellata,Enchytraeida,Enchytraeidae,,,Fridericia,LowProbOcc,cold,,cold/cool,
WaterTemp_MWMT_93_11_C,Worms_Leeches,Glossiphonia,Glossiphonia,666,666,666,,9,20.39720938,1,1,3.45006442,16.94714496,23.8472738,NA,NA,NA,NA,623,30.8,780,*Increaser,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
WaterTemp_MWMT_93_11_C,Worms_Leeches,Glossiphoniidae,Glossiphoniidae,Hirudinida,Hirudinida,Hirudinida,leeches,56,21.60983892,0,0,3.373409158,18.23642977,24.98324808,29.4,30.8,NA,NA,708,30.8,780,*Increaser,1,0,0,0,Family,Annelida,Clitellata,Rhynchobdellida,Glossiphoniidae,,,,,warm,,warm+,
WaterTemp_MWMT_93_11_C,Worms_Leeches,Luml - Guestphalinus,Guestphalinus,666,666,666,,2,21.47053325,1,1,0.622253967,20.84827929,22.09278722,NA,NA,NA,NA,695,21.4,510.5,Flat,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
